id,tweet
1377405731385708544, facial recognition and surveillance ugyhurs. huawei ; 5g helped build the chinese communist party surveillance state in xinjiang. stop funds. it’s help murderer kill people.🛑 #ccpchina #saveuyghurs #stopgenocidetrade 
1377404487665479681, i miss it 😞! aghhhhhhhh
1377403585122607106," damn, well i dont think the majority of chinese ppl got that message! do u have weibo? 😅🤣"
1377403392084037634,yiren supports xinjiang cotton labor apparently 😀
1377401425265758210,"#ludemedia 🔥mar 30 eve ▶️14 nations concerned about who report, call for independent inves ▶️🇨🇳spoxwoman hua: not an inves but a study ▶️tedros flipped, called for another inves ▶️dasazk, anderson ; gallo have been under inves ▶️🇺🇸official report confirming🇨🇳xinjiang genocide "
1377401048499773441,i thought they were having it bad in xinjiang? you'd think they'd want them to be in paris 🤔 
1377400252483825664, ohhh snap! yuppp! i mean...i’m canadian...do u know how many chiineeese there r here? also....russians. 🤫 don’t tell anyone or else they may...come for us 😱.
1377398716697473025, i’m now a new follower ! 😆
1377397099579367424," wmds? libya (a black man brought slavery back🤦‍♀️),syrian....ohhhh maybe u can tell me why the fuck somalia is being bombed? if they gave a fuck about muslim ppl...they would stop bombing us! there’s 2 sides to every story. use ur critical thinking 🤔!"
1377394803554492419, lolll! ok first of all clinton was amaaaaazing! ok! 🙃🙃🙃🤣🤣🤣
1377393299640647681," hahahaahaaa lolll i must be the politest troll 😈 ! wow, ok buddy! if u don’t know...then don’t speak on shit! it’s not my job to prove ur point! u made an argument against democratic socialism..sooooo u prove it? if u can’t, then sit ur dumb fool ass down (now u can call me 😈)"
1377392410582392834," 15$ minimum wage, no to #forcethevote for medicare , kids in cages (who gives a shit), pro imperialism (ex:venezuela), voted for pelosi (who could’ve impeached bush for torture but didn’t bcs she knew it was happening in 2002 👉 wikileaks) etc etc. so what has she done for y’all?"
1377390174267580419," hahahaa wow! ur such a douche 🤣🤣🤣! well....hey i’m just a stupid high school dropout, with a tiny little brain 😭 (i guess). so, educate me professor!"
1377390161990836226," well if there was such thing as #forcedlabor, i would condemn it even. but hey how much do you really know about the modern day #xinjiang, really? say do you speak chinese? do you understand 0.035% of what this cute little uyghur girl say? 😂😂😂 "
1377388430301163520, this bullshit again? 🙄just tell me what is the front page picture is for. it is not even a picture of xinjiang. all lies. this is how far the media is will to go just to smear china.
1377387871208841222,where are the apologies to the 1.4 billions chinese? not even a single word of regrets! 👎👹👎🐒👎👿👎😈☠️👹 pay damage to the xinjiang people's reputation or expect to be further boycott! 
1377381589689114625," bbc is lying again 🤥 ! if sudworth says he and his team faced surveillance and threats by chinese government, then how can he left china for taiwan so easily and without being stopped by chinese government? bbc and sudworth are the liars on xinjiang "
1377381472290529285,here’s the full article 😂🤣 👇 a little taste : “i say we pump the lab leak theory up as the most discussed and likely option. why? because with an absence of evidence the question becomes who we are protecting with our assumption of best guesses.” 
1377381157818486784," stop speaking over us. your idol is the worst when it comes to the ccp, even other chinese kpop idols are less extreme. he drops brands that haven’t even spoken about xinjiang and says all this to get on big tv channels and spring festival. 😂 kpop fans like you will say anything"
1377375952599019523, can you pls expand on that? the armenia part! 🧐
1377375767374352384,kpoppies and cpop stans saying their idols would get k!lled for not speaking against brands that are making a statement against the forced labour in xinjiang just to justify them still supporting their faves 😺 pieces of shit
1377374309966995458," “not slapping you: a thing i regret, this is xinjiang pay five fingers of death” !!!!! 🤌🏼🤌🏼🔊🔊💯💯🔥🔥#burneverythingthatbearsyourname coming soon 2 knock u out wit that 1-2 !!!!!!"
1377372737316982787,#h;m vows to rebuild trust in #china after human rights backlash h;m said it would not buy cotton from the xinjiang region!! then stick to your guns don’t be bullied by ⁦⁩ they know they lying 🤥 about human rights 
1377371058739666947,"the world is under our feet, go ahead and be fearless...🏜️taklamakan desert, xinjiang, china. "
1377370980088045569," interestingly, muslim countries really support the chinese policy to muslims in xinjiang. however, those western country, which really hate and discriminate muslim, now start to condemning china about the policy in xinjiang. such a sarcasm.🤣🤣🤣 "
1377370637174366210," inside #china's🇨🇳 ""thought transformation"" camps - video made by #johnsudworth about #xinjiang camps. i highly recommend 👍 "
1377370021261758467, the other real journalist on panel has traveled to xinjiang many times. he also shared his thoughts and some real journalism... 🤣
1377364972397752321, nazi germany was a bit low on mobile camera phones and internet 20+million uyghurs have and 200 million tourists that visit xinjiang annually have too.. but sure.. otherwise.. all the same.. famous invisible genocides 😁
1377364268958380035,"western media's baseless xinjiang claims 外媒的涉疆谎言 xinjiang cotton 🇨🇳 unse... via our “ propaganda “ is coming,🤭"
1377362782266433536," i stop reading at you give a fuck about her lol how can someone support those who doesn't respect humanity? wow.. you're unbelievable.. meanwhile help to raise the awareness of inhumane things happening at xinjiang, china to uyghur community 👍🏻 "
1377359642871832578,chinese state broadcaster runs articles by a french journalist who claims to have visited xinjiang many times and who is upset by imperialist fake news of nonexistent uyghur oppression. only problem: said french journalist doesn’t actually exist. 🤷‍♂️
1377358574221844483," yooooooooo he blocked me!!! bruhhhh, is the empire that weeeaaaakkkkk?!!! i asked u to answer a question....but u cant haahahahahaha 🤣🤣🤣🤣🤣🤣🤣 "
1377357125446365187, stop annoucing that these celebrities support xinjiang cotton everyday🙄we seen it...we enjoy it🤣
1377354322694967297,"more world leader join the #eatballs challenge for to support our innocent xinjiang cotton! in exclusive interview with , president trudeau 小土豆 say he very much love eat balls for world peace and truth! this can to repair relations, expert say. so inspire! 🙏🇨🇳 "
1377353564922605573,"y’all are straight up lying at this point 😭😭 find me one single weibo post criticising the govt on xinjiang, taiwan or any sensitive topics like that. u would get the police knocking on ur door so fucking quick not to mention u would get doxxed instantly"
1377341749719228416,"that piece on uyghurs also cited cedric robison’s black marxism and if i can be real, i’ve seen radlibs use racial capitalist theory to promote anti china propaganda on xinjiang and i still don’t see where that gets us. but academia has been used as a tool for the cia before so🤷🏾‍♀️"
1377341319928946696,"curious how byrne got a head wound in xinjiang in 1984 tho... his dad was a rich geico exec, so i guess he had a comfy upbringing. he would have been 22 then, getting his degree in beijing. china sure was a backwards country in 1984... is byrne a spy? for which country? 😳 "
